nome,tipo,indirizzo_stradale,comune,provincia,cap,lat,lon,telefono,website,email,orari,cucina,osm_id,osm_type
Osteria Ponte di Pietra,ristorante,,,VR,,45.447374,10.9995787,,,,"12:00-15:00,19:30-23:00",,3446479385,node
Antico panificio Forti,panetteria,"Via Achille Forti, 2a",,VR,,45.445549,10.9985057,,,,,,3446479386,node
Archivio,bar,"Via Rosa, 3c",Verona,VR,37121,45.4442437,10.9971085,+39 045 9781963,,,,,3446479388,node
Caffè & Parole,caffè,"Piazza Duomo, 1a",Verona,VR,37121,45.4467113,10.9962222,+39 3403410992,,,,italian;coffee_shop,3446479642,node
Carega,panetteria,"Vicolo San Fermo Cortalta, 3",,VR,,45.4457716,10.9951507,,,,,,3446479660,node
La Locanda della seconda Balena,ristorante,"Vicolo Balena, 2",Verona,VR,37121,45.44171,10.9954445,,,,,,3446479671,node
Trattoria Pane e Vino,ristorante,"Via Giuseppe Garibaldi, 16a",,VR,,45.4458897,10.9955794,,,,"12:30-14:15,19:30-22:15",regional,3446482137,node
Enoteca,panetteria,,,VR,,45.4450526,10.9989382,,,,,,3446482353,node
Caffè le Fogge,ristorante,,,VR,,45.4439617,10.9975714,+39 045 590321,,,,pizza,3446482594,node
Osteria Monte Baldo,ristorante,"Via Rosa, 12",Verona,VR,,45.4445984,10.9969441,+39 045 8030579,https://www.osteriamontebaldo.com/,,Mo-Su 12:00-23:00,,3446482597,node
Starbucks,caffè,"Galleria Pellicciai, 2",Verona,VR,37121,45.4420157,10.9953905,,https://www.starbucks.it/,,Th 13:00-20:30; Fr-Su 07:30-20:30,coffee_shop,3446482664,node
Osteria del Bugiardo,ristorante,"Corso Porta Borsari, 17a",Verona,VR,37121,45.4429644,10.9955694,+39 045 591869,,,,regional,3446482726,node
Il Campidoglio,caffè,,,VR,,45.4428322,10.9963051,,,,,,3446482728,node
Tapasotto,ristorante,"Galleria Pellicciai, 12",Verona,VR,37121,45.44177,10.9949201,+39 045 591477,http://www.tapasotto.it/,,,,3446482731,node
Oste Scuro,ristorante,"Vicolo San Silvestro, 10",Verona,VR,37122,45.4383268,10.9876826,+39 045 592650,https://www.ristoranteostescuro.tv,,"Tu-Sa 12:30-14:00, 19:30-22:30; Mo,Su 19:30-22:30",,3446688372,node
900,caffè,,,VR,,45.4379746,10.9902647,,,,,,3446688373,node
Osteria Casa Vino,ristorante,"Vicolo Morette, 8a",Verona,VR,37121,45.4393147,10.9891642,,,,"Tu-Su 12:00-15:00,19:00-22:30",regional,3447016563,node
Ciccarelli caffè,caffè,,,VR,,45.4306844,11.0559386,,,,,,3447152760,node
Osteria San Bernardino,ristorante,"Via Aurelio Saffi, 11a",Verona,VR,37123,45.4375439,10.9805534,+39 045 2593669,,,"Mo-Sa 11:00-14:30,18:30-23:00",,3455207520,node
Ristorante Alla Bassona,ristorante,"Via Elvira Miniscalchi, 37",,VR,,45.4593261,10.9017495,,,,,,3463629287,node
Ristorante Pizzeria Al Ventitre,ristorante,,,VR,,45.5063922,10.7315885,,,,,italian,3508909321,node
Senza nome,caffè,,,VR,,45.4956878,10.8732103,,,,,,3509782017,node
Pizzeria Dal Baffo,ristorante,,,VR,,45.5058796,10.7328756,,,,,italian,3510708988,node
Al Marciapiè,ristorante,"Via Arco, 33",,VR,,45.5058526,10.731687,,,,,,3520604679,node
Alle Arche,bar,,,VR,,45.4437576,10.9990861,,,,,,3530286056,node
Ristorante Arche,ristorante,,,VR,,45.4436941,10.9991554,,,,,,3530296217,node
Osteria Bertoldo,ristorante,,,VR,,45.444811,10.994569,,,,,,3530603639,node
Osteria Sgarzarie,ristorante,"Corte Sgarzarie, 14a",Verona,VR,37121,45.4433655,10.9955948,+39 045 8000312,,osteriasgarzarie@gmail.com,,regional,3530610023,node
De Rossi il Fornaio,panetteria,"Corso Porta Borsari, 3",Verona,VR,37121,45.4434262,10.9964466,+39 045 8002489,https://www.derossi.it/it/,info@derossi.it,,,3530615121,node
Bottega del caffè,caffè,,,VR,,45.4354328,10.996673,,,,,,3530879667,node
Casa Lady Garda,ristorante,"Via Verdi, 2/4",Garda,VR,37016,45.5747746,10.7078294,+39 045 725 6562,http://www.casalady.it/casaladygarda-de/restaurant/,,,italian,3531399751,node
Bar Volta,caffè,,,VR,,45.4813944,10.9113475,,,,,,3535996022,node
Hellas,bar,,,VR,,45.4334792,10.8928406,,,,,,3549698028,node
Jolly,ristorante,"Via Marco Polo, 4",Garda,VR,37016,45.5763457,10.7127789,+39457256157,,,"Fr-Tu 12:00-14:30,18:30-24:00",italian;pizza,3551190773,node
Al Pie` Della Creta,ristorante,"Via Bacilieri, 5",,VR,,45.6116141,10.9098025,+39 45 7720204,,,,regional,3570066801,node
totolodesigncaffè,caffè,"Via Bartolomeo Bacilieri, 99",,VR,,45.6091357,10.9155021,,https://www.bbmolina.it/,totolodesign@gmail.com,,,3570066815,node
Pasticceria Martini,caffè,"Via Antonio Murari, 77",Valeggio sul Mincio,VR,,45.3569827,10.7349183,+39 45 6370656,,,,,3577202441,node
Panificio artigiano Goldini,panetteria,"Via Europa, 2",Mozzecane,VR,37060,45.307511,10.8185155,,,,,,3581421403,node
Bar Paninoteca Marilyn,caffè,"Viale della Repubblica, 1",Mozzecane,VR,37060,45.3070602,10.8159679,,,,,pizza,3581743107,node
Pasticceria Giacon Corrado,caffè,"Via Caterina Bon Brenzoni, 13",Mozzecane,VR,37060,45.3097778,10.8173623,+39 045 6340154,,,,,3615507114,node
Buon Pane,panetteria,,,VR,,45.3738615,11.1342598,,,,,,3633110903,node
Caffetteria Paradiso,caffè,,,VR,,45.3724363,11.134286,,,,,,3633147429,node
Ristorante al lago delle Rose,ristorante,,,VR,,45.3554563,11.0543821,,,,"""Chiuso permanentemente""",,3633225490,node
Corte Farina,ristorante,"Corte Farina, 4",Verona,VR,37121,45.4414187,10.9942194,,,,,,3647689403,node
San Domingo,caffè,,,VR,,45.5811196,10.9405669,,,,"Tu-Su 09:00-13:30,15:00-21:00",,3652443599,node
Osteria Nosetta,bar,"Via Cesare Betteloni, 42b",,VR,,45.4431734,11.0200981,+39 045 473 3913,,,,,3656621609,node
Bar al Cantuccio,caffè,,,VR,,45.4440062,11.0210552,,,,,,3656677941,node
Pizzeria Siè Borghi,ristorante,"Via Paolo Caliari, 61",Verona,VR,37131,45.4458033,11.0228484,,,,,italian;pizza,3656703081,node
Ellis 22,caffè,"Via Breccia San Giorgio, 4",,VR,,45.4495689,10.9970288,,,,,,3665647290,node
Tennis Club Torricelle,bar,,,VR,,45.4571233,11.009766,,,,,,3667045335,node
Senza nome,bar,,,VR,,45.3370123,10.9233762,,,,,,3676701166,node
Enoteca Ristorante Villa Gritti,ristorante,,,VR,,45.3993701,11.2438702,,,,,,3680843998,node
Panificio Tomba Detogni di Tarcisio Giuriato,panetteria,"Via Madonna, 64",Madonna di Lonigo,VR,36045,45.3914045,11.3603068,,,,,,3691326655,node
Villa Canova,ristorante,"Via Santa Teresa, 9",Roverchiara,VR,37050,45.2617863,11.2276355,+39 0442 685055,https://www.facebook.com/VillaCanova,,"12:00-14:30,18:30-00:00",regional,3699461306,node
Senza nome,bar,,,VR,,45.5874682,11.3702826,,,,,,3704251710,node
Senza nome,bar,,,VR,,45.5911412,11.3719674,,,,,,3704268183,node
Riviera,caffè,"Lungolago Marconi, 12",Lazise,VR,37017,45.5058874,10.7312057,+39 045 6470607,,,,ice_cream,3704534527,node
Bar Osteria San Zeneto,ristorante,"Stradone Antonio Provolo, 6a",Verona,VR,37121,45.4393557,10.9856415,,,,Mo-Sa 07:00-21:00,,3705019945,node
Tre Camini,ristorante,,,VR,,45.5783431,10.751203,,http://www.trecamini.it/,,,,3706026753,node
Trattoria Il Feudo,ristorante,,,VR,,45.4925168,11.1064216,+39 045 223 4673,https://www.trattoriailfeudo.com/,,,,3710578970,node
Cruncheria,fast_food,"Via della Costa, 5",Verona,VR,37121,45.4431996,10.9977032,,,,,,3714350720,node
La Baita,bar,"Via Bonuzzo Sant'Anna, 4b",Verona,VR,37128,45.4773297,11.0069064,,,,Mo-Su 11:00-02:00,,3720702163,node
MamaCafè,caffè,,,VR,,45.5822913,11.3912205,,,,,italian,3721619074,node
Kinky Cafè,caffè,"Piazza Risorgimento, 17d",Verona,VR,37139,45.4397391,10.9472426,,,,,,3726115641,node
Alpen gusto,panetteria,"Via Mantovana, 87c",Verona,VR,37137,45.4214846,10.9548421,,,,,,3733205250,node
La Locanda,ristorante,,,VR,,45.4576524,11.1069998,,,,,italian,3747303547,node
Birreria Coopers - Fabbrica in Pedavena,ristorante,"Via Santa Marina, 25",Lonigo,VR,36045,45.3764043,11.3938627,+39 0444 437249,https://www.facebook.com/wowchebirra/,,Mo-Su 18:00-24:00,pizza;italian;bavarian;hamburger;birreria;pedavena;club_sandwich;bruschetta;painini;pizza_al_metro,3748429814,node
Pizzeria La Roda,ristorante,"Via Chiesa, 1",,VR,,45.4203685,11.373445,+390444831848,,pizzerialaroda@libero.it,"Mo 18:30-22:30,18:30-22:30; We-Fr 18:30-22:30,18:30-22:30; Sa-Su 18:30-22:30",pizza,3748440038,node
Pepenero Pizza & Grill,ristorante,Via San Vito,Zimella,VR,,45.3477654,11.3732872,,,,,,3748940816,node
Ristorante Albergo La Padana,ristorante,"Strada Regionale Padana Superiore, 11",Montebello Vicentino,VR,36054,45.4439381,11.3731006,,,,,,3753170335,node
Corsato,panetteria,"Via Stazione, 36",Dossobuono,VR,37062,45.3912912,10.9155686,,,,"Mo-Fr 07:00-13:00,16:30-19:30; Sa 07:00-13:00",,3754697384,node
Trattoria - Pizzeria 'La Cola',ristorante,"Strada per Montecchio, 13",Verona,VR,,45.4980103,10.9957111,,,,,italian,3755667425,node
Orient Express,caffè,,,VR,,45.4025624,11.2744456,,,,,,3763451967,node
Dal Mori,ristorante,"Via Roma, 2",Caselle di Sommacampagna,VR,37066,45.4150547,10.895673,+39 340 6546125,https://www.pinseriadalmori.com/,,Tu-Su 18:00-22:00,pizza,3769963052,node
Il Gatto verde pizzeria d'asporto,ristorante,"Via Madonna, 12",Lonigo,VR,36045,45.3908727,11.3670506,,,,,,3771794762,node
Ristorante La Peca,ristorante,"Via Giovanelli, 2",Lonigo,VR,36045,45.3848468,11.3990489,,,,,,3773901057,node
Villa Eva,ristorante,"Via Primo Maggio, 15",Costermano,VR,37010,45.5873662,10.7471997,,,,,,3780656067,node
Le Delizie,caffè,"Piazza Vittorio Emanuele, 9",Sant'Anna d'Alfaedo,VR,,45.6273969,10.9522657,+39 045 7532656,,,,,3782017516,node
Central Bar,bar,,,VR,,45.457956,11.0637817,,,,,,3791345158,node
La Quercia,ristorante,"Via Tonale, 5",Verona,VR,37126,45.4452172,10.9907415,,,,,italian,3800826502,node
Panificio Al Laghetto,panetteria,,,VR,,45.459254,11.0659102,,,,,,3809216715,node
PizzaExpress,ristorante,,,VR,,45.420834,10.9766391,,,,,pizza,3815193959,node
Senza nome,ristorante,,,VR,,45.4211419,10.9773245,,,,,thai,3815193961,node
Tutti i gusti,ristorante,,,VR,,45.4199667,10.9753742,,,,,pizza,3816945223,node
Senza nome,caffè,,,VR,,45.4464045,11.0268032,,,,,,3817927110,node
Pizzeria Corte Fusina,ristorante,"Via Fusina, 2",Grezzana,VR,37023,45.5156598,11.0159766,+39 045 8668057,,,,pizza,3826425913,node
Nel Canton,caffè,"Via Danzia, 1a",Affi,VR,,45.5537668,10.78395,,,,,,3838165850,node
OperaPrima Cafe,bar,"Via Giovanni Pascoli, 34",Affi,VR,,45.5529623,10.7861039,,,,,,3838173130,node
Pizzeria E Gelateria Da Pierina,ristorante,"Via Crosara, 30",Grezzana,VR,37023,45.5723812,10.9921213,+390458801988,,,,pizza,3838754549,node
Pizzeria Da Mirko,ristorante,"Via Roma, 79",Grezzana,VR,37023,45.5196701,11.0165149,+390458650481,,,,pizza,3841787379,node
Celtic Pub,pub,"Via Santa Chiara, 1a",Verona,VR,37129,45.4452212,11.0042583,,,,"Tu-Su,PH 17:30-02:00",,3843985481,node
Magnum Sev,ristorante,,,VR,,45.4556357,11.060062,,,,,pizza,3843985507,node
Maggia,caffè,,,VR,,45.4575954,11.0625898,,,,,,3843985510,node
Le Guardie Ristorante,ristorante,"Vie Guardie, 6",Costermano,VR,,45.5835106,10.7403047,,,,,,3851364290,node
"Ristorante Pizzeria ""La Lira""",ristorante,"Via Madonna, 141",Madonna di Lonigo,VR,36045,45.3914636,11.3590657,,,,,,3851434521,node
Agriturismo la Pace,ristorante,"Località La Pace, 33",Valeggio sul Mincio,VR,37067,45.2954922,10.7325667,,https://www.agriturismolapace.it/,,,regional,3856410975,node
Pasticceria Gelateria Bucaneve,bar,,,VR,,45.5746852,11.0388167,,,,,,3859019183,node
Ristorante Pizzeria Primavera,ristorante,"Via Giacomo Muraro, 1",Cerro Veronese,VR,37020,45.5748619,11.0383152,,,,,italian;pizza,3859019184,node
Ristorante Veneranda,ristorante,"Villaggio Termine, 4",Bosco Chiesanuova,VR,37021,45.5891338,11.0339873,+39 045 7080155,https://www.ristorante-veneranda.it/,,"Mo-Su 12:00-15:00,18:30-23:30",italian;pizza,3859019185,node
Ristorante e Locanda Guglielmini,ristorante,"Via Lessini, 16",Cerro Veronese,VR,37020,45.5746437,11.0397644,+39 045 7080086,https://www.ristoranteguglielmini.it/,info@ristoranteguglielmini.it,,italian,3859019186,node
Senza nome,caffè,,,VR,,45.4559177,10.9808637,,,,,,3862692257,node
Agriturismo Corte Verzè,ristorante,,,VR,,45.4785702,11.2151632,,,,,,3869790288,node
DB44,bar,,,VR,,45.409705,10.9038175,,,,,,3873178734,node
Opificio dei sensi,ristorante,"Via Brolo Musella, 27",San Martino Buon Albergo,VR,37036,45.4434089,11.0798171,+39 045 8947356,https://www.opificiodeisensi.it/,info.opificiodeisensi@gmail.com,,,3895893578,node
Non solo bar,ristorante,"Via Roma, 66",Castelbelforte,VR,46032,45.2142939,10.8910746,,,,,italian,3925420045,node
Bar Centrale,bar,"Piazza Garibaldi, 19",Castelbelforte,VR,46032,45.2151609,10.8919976,,,,,,3925420047,node
Pizza Più,ristorante,,Castelbelforte,VR,46032,45.2152801,10.8920407,,,,,pizza,3925420052,node
Panificio Ferrari,panetteria,"Piazza Garibaldi, 11",Castelbelforte,VR,46032,45.214803,10.8924293,,,,,,3925801392,node
Trattoria al Pescatore,ristorante,"Via Alessandro Manzoni, 8",Garda,VR,37016,45.5754106,10.7074431,,,,11:00-24:00,regional,3930926057,node
Art Cafe,caffè,"Via Santo Stefano, 1",Garda,VR,37016,45.5751547,10.7077694,+39 045 7256744,,,,,3930930647,node
Wally's,caffè,"Largo San Nazaro, 2",Verona,VR,,45.4406361,11.0089107,,,,,,3950004390,node
Laguna Blue,caffè,,,VR,,45.4419122,10.9775224,,,,,ice_cream,3964758275,node
Senza nome,caffè,,,VR,,45.4619416,10.9700836,,,,,,3966816045,node
Re Gallo,ristorante,"Via Rezzola, 22",Sommacampagna,VR,37066,45.4160892,10.86323,+39 045 8960294,http://www.regalloverona.it/,info@regalloverona.it,,steak_house,3982910857,node
Bar Mary,bar,,,VR,,45.5362547,10.9400096,,,,,,3997998508,node
Facci,fast_food,"Via dei Mille, 1c",Verona,VR,37126,45.4478326,10.9927417,,,,"Tu-Su 11:00-14:00,17:30-21:45",pizza,4011892354,node
Madamadorè Pasticceria,panetteria,"Via Incisa, 1",Fumane,VR,37022,45.5432302,10.8836547,,https://www.madamadore.vr.it/,,,,4012985832,node
Trattoria Begnoni,ristorante,"Via Francesco Miniscalchi, 23",Mozzecane,VR,37060,45.3205325,10.8302565,+39 045 7930240,http://www.trattoriabegnoni.it/,info@trattoriabegnoni.it,,,4020437274,node
Bar Perla,caffè,"Via Malga San Giorgio, 70",Bosco Chiesanuova,VR,,45.6864705,11.0851434,,,,,,4020460886,node
Voramar,caffè,"Via Valpolicella, 24",Verona,VR,37124,45.480543,10.9437548,+39 331 8214333,,,,,4035446498,node
Mr. Helios,caffè,"Via dei Reti, 24",Verona,VR,37124,45.479241,10.9408077,,,,,,4035519672,node
Dal Campe,bar,"Piazza della Chiesa, 38",Bosco Chiesanuova,VR,37021,45.6222537,11.0297838,+39 045 7050060,,,,,4047417815,node
Happy Days,bar,"Via Strada Nuova, 16",Negrar,VR,37024,45.5030557,10.9336734,,,,,,4050187214,node
Croce del Vento Agriturismo,ristorante,,,VR,,45.5337046,11.1817974,,,,,regional,4063991485,node
La Genuina,ristorante,,,VR,,45.401584,10.9724004,,,,,,4092112638,node
l hostaria,caffè,Via Carlo Cipolla,,VR,,45.4455545,11.0165721,,,,,,4118603991,node
Bar Armosa,bar,"Via Agostino Mainardi, 12",Verona,VR,37133,45.4326711,11.0219003,,,,,,4125387709,node
Panificio Filippi,panetteria,"Via Cavour, 53",Dossobuono,VR,37062,45.3965442,10.9137119,+39 340 7166368,,,Mo-Sa 06:30-13:30,,4157839196,node
casa del dolce romeo e giulietta,caffè,,,VR,,45.435401,10.9904914,,,,,,4163560110,node
Panificio Castellotti,panetteria,"Via Seghe San Tomaso, 17g",Verona,VR,37129,45.4440908,11.0034625,+39 045 8034219,,,Mo-Sa 08:00-13:00,,4185041592,node
Brunelli Winery,ristorante,"Via Cariano, 10",San Pietro in Cariano,VR,37029,45.5168776,10.8736093,,,,,,4185770792,node
Pizza al taglio da Bobo,ristorante,"Via Aniene, 3a",Verona,VR,37136,45.4173112,10.9598569,+39 338 4711052,,bobovr@libero.it,Tu-Su 14:30-21:00,pizza,4197017289,node
Burger King,fast_food,,,VR,,45.4668696,10.9571209,,,,,burger,4203348145,node
Trattoria Dal Gal,ristorante,"Via Don Gregorio Segala, 39b",Verona,VR,37139,45.4414936,10.9421916,,,,,italian,4222110364,node
Senza nome,ristorante,,,VR,,45.5498048,10.7225403,,,,,pizza,4234054287,node
Fuoori Zoona,caffè,"Via Ugo Foscolo, 21",,VR,,45.5509681,10.7216676,,,,,coffee_shop,4234066489,node
Osteria al Capitel,ristorante,,,VR,,45.55261,10.7209509,,,,,,4234162705,node
Cucina typica,ristorante,,,VR,,45.5482294,10.7234547,,,,,,4234162857,node
Cordonega,ristorante,,,VR,37017,45.5055782,10.7328869,,,,,fish,4234163356,node
Trattoria Pizzeria Da Giuseppe,ristorante,,,VR,,45.5486863,10.7202487,,,,,pizza,4234163459,node
Osteria Enoteca - Corte Torcolo,ristorante,"Via Vittorio Veneti, 1",Cavaion Veronese,VR,37010,45.5382147,10.7678916,+39 045 723 5414,,,,,4238907166,node
Ristorante La Magnolia,ristorante,"Via Berengario, 22",Cavaion Veronese,VR,37010,45.5363237,10.7668258,+39 045 6260500,https://www.ristorantelamagnolia.it/,,,italian,4264099422,node
Il posto castello,ristorante,,,VR,,45.4677893,11.1949277,,,,,,4265652489,node
Super Grill Fastfood,fast_food,"Via Fusina, 2",Grezzana,VR,37023,45.5159293,11.0161463,+390452240122,https://www.justeat.it/restaurants-super-grill-fastfood-grezzana/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,,,kebab;pizza,4265717980,node
Stella d'oro,bar,"Piazza Municipio, 27",Crespadoro,VR,36070,45.6199102,11.2257703,,,,,,4270042010,node
Osteria Ca D'Oro,caffè,"Piazza Municipio, 18",Crespadoro,VR,36070,45.6194844,11.2259661,,,,07:00-22:00,,4270051391,node
Kenya,bar,"Via Garavoglia, 10",Molino di Altissimo,VR,,45.6106727,11.2372254,,,,,,4271147320,node
Bar Centrale,bar,"Via Vigo, 22-23",,VR,,45.5714208,10.8118587,,,,Th-Tu 07:00-21:00,,4290982004,node
Bar Pesa,pub,Via Luigi Bassani,Alpo,VR,37062,45.3765452,10.9197289,,,resetoliver@gmail.com,,,4291481689,node
Ristorante Al Vecchio Mulino,ristorante,"Strada Volta-Pozzolo, 9",Volta Mantovana,VR,46049,45.3090846,10.7003669,+39 0376 1888003;+39 349 2479125;+39 335 6471788,http://www.ilvecchiomulino.net/,info@villadeimulini.eu,,regional,4294169111,node
Agriturismo Cascina Boschi - Ristorante e Bed & Breakfast,ristorante,"Via dei Boschi, 20",Volta Mantovana,VR,46049,45.3233784,10.7089135,+39 0376 812887,https://www.cascinaboschi.com/,info@cascinaboschi.com,,regional,4295490993,node
Aristopizza,ristorante,"Via Sanzini, 1",Vestenanova,VR,,45.6252425,11.2141142,+39 0444 429548,,,,pizza,4299939394,node
Ristorante Cinese Asia,ristorante,,,VR,,45.4466908,11.0321014,,,,"Tu,We,Fr-Su 11:30-14:30,18:00-23:00; Mo,Th 18:00-23:00",chinese,4303211327,node
Al Chiosco,fast_food,"Piazzale Porta Nuova, 1",Verona,VR,37138,45.4310003,10.9870651,,,,,,4306449489,node
Trattoria Pizzeria Alla Valle Di Gioppo Eugenio,ristorante,"Via Buonconsiglio, 24",Montecchio Maggiore,VR,36075,45.5134461,11.3999553,,,,,"pizzeria,_Trattoria",4307423487,node
Pizza Express,fast_food,,,VR,,45.4398567,10.7009086,,,,,pizza,4307598391,node
Dersut Cafe,caffè,,,VR,,45.4402509,10.9965412,,http://www.dersuit.it,,,,4315535928,node
La Griglia,ristorante,"Via Leoncino, 29",Verona,VR,37121,45.4385703,10.9958355,+39 045 8031212,https://www.lagrigliaverona.it,info@lagrigliaverona.it,"Mo-Su 12:00-15:00,18:30-24:00",,4316206516,node
Nastro Azzurro,ristorante,"Vicolo Listone, 4",Verona,VR,37121,45.439493,10.9924151,+39 045 8004457,https://www.ristorantenastroazzurroverona.it/en/index.html,info@ristorantenastroazzurroverona.it,Mo-Su 12:00-23:00,italian;pizza,4316208618,node
Trattoria dal Taio,ristorante,"Via Fratelli Alessandri, 11",,VR,,45.4754717,10.950321,+39 045 941717,,,,,4316253698,node
Senza nome,bar,,,VR,,45.4649492,10.7145985,,,,,,4322114512,node
Al Castel,ristorante,Località Castèl,,VR,37020,45.6444394,10.8768719,+39 333 1753240,https://www.agriturismoalcastel.com/,,We-Su,italian,4324103412,node
La Cantinetta,ristorante,,,VR,37011,45.5466645,10.7206495,,,,,italian;pizza,4325055190,node
Agli Oleandri,ristorante,"Piazza Betteloni, 5",Bardolino,VR,37011,45.5481407,10.7208624,+39 045 7210203,,agli.oleandri05@gmail.com,"Mo-Su 11:30-15:30, 17:00-23:00",italian,4325061697,node
Munus,bar,,,VR,37011,45.546851,10.7217053,,,,,,4325131689,node
Due Torri,ristorante,,,VR,37011,45.5482005,10.7206671,,,,,,4325142494,node
Bencistò,ristorante,,,VR,,45.5510866,10.7190418,,,,,,4325170889,node
Club della Mezza Eta',ristorante,"Piazzale Gramsci, 6",Bardolino,VR,37011,45.5521686,10.718653,,,,,,4325170990,node
Ristorante Tre Risotti,ristorante,"Via Luigia Poloni, 15",Verona,VR,37122,45.4357193,10.9861713,+39 045 594408,http://www.ristorantetrerisotti.it/,info@ristorantetrerisotti.it,"Mo-Fr 12:00-14:30, 19:00-22:00; Sa 19:00-22:00",,4325212490,node
Trote Lago Azzurro,ristorante,"Via Disconzo, 1",,VR,,45.600677,11.2424729,,,,,,4325910291,node
Il vicoletto trattoria,ristorante,"Via Santa Maria in Chiavica, 5",,VR,37121,45.4440393,10.9993798,+39 045 8769827,,,"Mo-Su 12:00-14:00, 19:30-22:30",italian,4329534989,node
Il Conte del Pesin,ristorante,"Lungadige Bartolomeo Rubele, 32",Verona,VR,37121,45.4408518,11.0006075,+39 045 8005526,http://www.ilcontedelpesin.com,info@ilcontedrlpesin.com,,italian;mediterranean,4329534990,node
Locanda Gallehus,ristorante,"Via Peschiera, 98",,VR,,45.4654361,10.719675,,,,,italian_pizza,4332955690,node
Bauli in Autostrada,ristorante,,,VR,,45.4137395,10.8693702,+39 045 515200,https://www.bauliinautostrada.it/,info@bauliinautostrada.it,24/7,,4336743313,node
Bar Bauli,bar,,,VR,,45.4138648,10.8697597,,,,,,4336743314,node
Al Caminetto,ristorante,,Bosco Chiesanuova,VR,37021,45.6856243,11.0861364,+39 348 702839,http://www.alcaminettolessinia.it/,ilcaminetto_sangiorgio@hotmail.it,,regional,4336780530,node
Pizzeria La Caneva,ristorante,"Piazza Borgo, 56",Bosco Chiesanuova,VR,37021,45.6216654,11.0310473,+39 045 7050721,http://www.pizzerialacaneva.it/,,,pizza,4336780531,node
Ristorante Pizzeria da Guido,ristorante,"Località Pasquali, 24",Valeggio sul Mincio,VR,37067,45.3875312,10.7366858,+39 0456369082,https://www.daguido.it/,,"Mo-Su 12:00-14:00,18:30-22:00",regional,4339430589,node
